005,3,0,52,0.4893975257873535,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
100,0,0,73,7.336550951004028,{'C': 1, 'gamma': 0.001, 'kernel': 'poly'}
100,3,0,76,8.477866411209106,{'C': 10, 'gamma': 0.001, 'kernel': 'poly'}
100,2,0,73,7.984808683395386,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,1,0,77,13.781969547271729,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
010,0,0,62,0.3819851875305176,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,1,0,55,0.2021009922027588,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,3,0,60,0.2005457878112793,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,2,0,57,0.411501407623291,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,4,0,50,0.2037975788116455,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
005,0,0,58,0.5481536388397217,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,2,0,69,2.223736047744751,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,1,0,61,1.230220079421997,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,52,3.1243627071380615,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,0,0,59,0.48309874534606934,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,1,0,66,2.198483467102051,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
010,4,0,57,3.0179340839385986,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,0,0,70,2.5325021743774414,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,4,0,69,0.7808163166046143,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,4,0,70,3.231663942337036,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,3,0,66,2.292933940887451,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,2,0,70,0.3558228015899658,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,0,0,72,1.0792813301086426,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,2,0,69,2.3597264289855957,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
030,2,0,54,1.7545421123504639,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
030,3,0,70,2.358182907104492,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
030,1,0,67,2.0312650203704834,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
020,1,0,76,4.411172866821289,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,4,0,66,3.873514413833618,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,2,0,72,1.747967004776001,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,3,0,75,6.7296223640441895,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,3,0,70,5.2090373039245605,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,4,0,72,4.52371621131897,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,1,0,69,5.133884906768799,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,0,0,70,7.68549919128418,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
100,1,0,72,5.920763731002808,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,2,0,74,10.773444890975952,{'C': 10, 'gamma': 0.001, 'kernel': 'poly'}
100,0,0,75,7.764197111129761,{'C': 10, 'gamma': 0.001, 'kernel': 'poly'}
100,3,0,73,6.641218185424805,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,4,0,71,10.488783359527588,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
005,1,0,50,1.8235604763031006,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,2,0,56,2.919506072998047,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
005,3,0,53,1.4945707321166992,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,0,0,59,0.8849174976348877,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,3,0,56,0.6884400844573975,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,2,0,55,2.224719524383545,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,4,0,52,0.47475123405456543,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,1,0,61,0.7441182136535645,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,4,0,48,3.789445400238037,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,3,0,64,1.28806471824646,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,3,0,67,5.552404880523682,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
015,1,0,68,1.0458335876464844,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,0,0,70,1.911571741104126,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,0,0,52,1.6705775260925293,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,0,0,71,0.5737628936767578,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,2,0,62,4.4327287673950195,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,4,0,55,1.052910327911377,{'C': 10, 'gamma': 1, 'kernel': 'sigmoid'}
020,2,0,58,2.449991226196289,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,0,0,63,6.033742427825928,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,4,0,70,4.400953054428101,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,2,0,52,2.1455202102661133,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,1,0,68,6.179476499557495,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,3,0,70,7.75905179977417,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,4,0,68,2.3518474102020264,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,1,0,74,1.6633358001708984,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
060,2,0,69,4.62161660194397,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,3,0,76,3.7400052547454834,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
060,1,0,70,5.509229898452759,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,4,0,69,6.2194249629974365,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,0,0,70,2.496347427368164,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,1,0,71,9.512034177780151,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,4,0,76,5.133245468139648,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
100,2,0,76,8.107848882675171,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,3,0,74,5.135685920715332,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,0,0,75,7.067579030990601,{'C': 10, 'gamma': 0.001, 'kernel': 'poly'}
