005,3,0,60,0.5331807136535645,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
100,4,0,76,21.86965823173523,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
005,1,0,55,10.892180919647217,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,0,0,54,12.520892858505249,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,3,0,56,5.867138147354126,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,2,0,53,13.511721134185791,{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}
005,4,0,50,7.298100471496582,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
010,3,0,57,8.741460800170898,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,4,0,63,9.009338855743408,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,1,0,52,3.2831430435180664,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,2,0,56,5.750384330749512,{'C': 100, 'gamma': 1, 'kernel': 'sigmoid'}
010,0,0,64,13.069586277008057,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,3,0,66,7.837753057479858,{'C': 0.1, 'gamma': 0.001, 'kernel': 'poly'}
015,4,0,65,9.614712715148926,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
020,0,0,70,7.649728298187256,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,1,0,73,4.90592622756958,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,4,0,72,4.417712688446045,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
015,2,0,58,5.830917596817017,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
015,0,0,70,18.910061359405518,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
020,3,0,70,3.4042773246765137,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,1,0,65,6.887240886688232,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,0,0,73,22.897631883621216,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
030,3,0,71,5.466136455535889,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,4,0,75,9.036036014556885,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,2,0,68,17.362216234207153,{'C': 0.1, 'gamma': 0.001, 'kernel': 'poly'}
030,1,0,68,2.8243675231933594,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,2,0,64,22.36515760421753,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,3,0,69,17.21410870552063,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,0,0,70,13.7711763381958,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,4,0,76,4.545409440994263,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,3,0,76,8.031559705734253,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
060,4,0,72,11.269855737686157,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,1,0,76,9.51323413848877,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
060,1,0,73,18.004539489746094,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
100,2,0,76,13.151751279830933,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
060,2,0,69,18.45146083831787,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
100,0,0,76,10.024454355239868,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
005,1,0,55,5.627715587615967,{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}
005,2,0,56,5.283369302749634,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,3,0,60,3.9941704273223877,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,0,0,58,13.664782285690308,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,0,0,54,4.175379276275635,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
005,4,0,57,9.333971977233887,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,2,0,69,0.8156616687774658,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
020,1,0,74,2.795880079269409,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
010,2,0,70,11.39435076713562,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,0,0,68,12.894287824630737,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,1,0,61,9.062072038650513,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,52,6.03483247756958,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,1,0,52,4.687988996505737,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
020,3,0,63,2.537982702255249,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,0,0,70,4.587582111358643,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,3,0,66,5.903569459915161,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
030,3,0,70,8.009367942810059,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
010,4,0,63,7.678939342498779,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,4,0,70,8.350358963012695,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,4,0,66,3.448883295059204,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,4,0,69,13.974409818649292,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,2,0,71,12.506327152252197,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,0,0,71,15.52111554145813,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,2,0,64,15.362773895263672,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,1,0,68,8.872074842453003,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,4,0,72,4.031937599182129,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
100,0,0,76,14.585922241210938,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,2,0,76,15.611327648162842,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
060,3,0,73,12.944714069366455,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
060,0,0,70,20.92858076095581,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,1,0,75,32.67640805244446,{'C': 10, 'gamma': 0.001, 'kernel': 'poly'}
060,1,0,70,28.79142141342163,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,2,0,69,2.505089282989502,{'C': 0.1, 'gamma': 0.001, 'kernel': 'poly'}
100,4,0,73,33.92733716964722,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
100,3,0,76,25.626544952392578,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
